"ZREGION";"ZREGION";"ZFUELTYP";"ZFUELTYP";"ZFUELCAT";"ZFUELCAT";"ZCOUNTRY";"ZCOUNTRY";"ZCONTI";"ZCONTI";"ZCALYEAR";"ZCALYEAR";"1ROWCOUNT0000000000000009";"ZCONSBCF00000000000000008";"ZCONSBCF00000000000000008";"ZCONSBCM00000000000000008";"ZCONSBCM00000000000000008";"ZCONSMT000000000000000007";"ZCONSMT000000000000000007";"ZCONSMTO00000000000000008";"ZCONSMTO00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTW000000000000000007";"ZCONSTW000000000000000007"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1978";"01978";"1";"0";"MT";"0";"BCF";"65";"TBD";"0";"BCM";"0";"MTO";"286";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1979";"01979";"1";"0";"MT";"0";"BCF";"65";"TBD";"0";"BCM";"0";"MTO";"286";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1980";"01980";"1";"0";"MT";"0";"BCF";"64";"TBD";"0";"BCM";"0";"MTO";"282";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1981";"01981";"1";"0";"MT";"0";"BCF";"6";"TBD";"0";"BCM";"0";"MTO";"267";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1982";"01982";"1";"0";"MT";"0";"BCF";"71";"TBD";"0";"BCM";"0";"MTO";"316";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1983";"01983";"1";"0";"MT";"0";"BCF";"77";"TBD";"0";"BCM";"0";"MTO";"339";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1984";"01984";"1";"0";"MT";"0";"BCF";"74";"TBD";"0";"BCM";"0";"MTO";"328";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1985";"01985";"1";"0";"MT";"0";"BCF";"65";"TBD";"0";"BCM";"0";"MTO";"287";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1986";"01986";"1";"0";"MT";"0";"BCF";"67";"TBD";"0";"BCM";"0";"MTO";"297";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1987";"01987";"1";"0";"MT";"0";"BCF";"58";"TBD";"0";"BCM";"0";"MTO";"255";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1988";"01988";"1";"0";"MT";"0";"BCF";"52";"TBD";"0";"BCM";"0";"MTO";"228";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1989";"01989";"1";"0";"MT";"0";"BCF";"62";"TBD";"0";"BCM";"0";"MTO";"275";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1990";"01990";"1";"0";"MT";"0";"BCF";"67";"TBD";"0";"BCM";"0";"MTO";"296";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1991";"01991";"1";"0";"MT";"0";"BCF";"67";"TBD";"0";"BCM";"0";"MTO";"292";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1992";"01992";"1";"0";"MT";"0";"BCF";"58";"TBD";"0";"BCM";"0";"MTO";"256";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1993";"01993";"1";"0";"MT";"0";"BCF";"64";"TBD";"0";"BCM";"0";"MTO";"283";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1994";"01994";"1";"0";"MT";"0";"BCF";"60";"TBD";"0";"BCM";"0";"MTO";"263";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1995";"01995";"1";"0";"MT";"0";"BCF";"71";"TBD";"0";"BCM";"0";"MTO";"314";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1996";"01996";"1";"0";"MT";"0";"BCF";"79";"TBD";"0";"BCM";"0";"MTO";"36";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1997";"01997";"1";"0";"MT";"0";"BCF";"82";"TBD";"0";"BCM";"0";"MTO";"37";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1998";"01998";"1";"0";"MT";"0";"BCF";"74";"TBD";"0";"BCM";"0";"MTO";"327";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"1999";"01999";"1";"0";"MT";"0";"BCF";"73";"TBD";"0";"BCM";"0";"MTO";"323";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2000";"02000";"1";"0";"MT";"0";"BCF";"63";"TBD";"0";"BCM";"0";"MTO";"278";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2001";"02001";"1";"0";"MT";"0";"BCF";"50";"TBD";"0";"BCM";"0";"MTO";"219";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2002";"02002";"1";"0";"MT";"0";"BCF";"6";"TBD";"0";"BCM";"0";"MTO";"267";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2003";"02003";"1";"0";"MT";"0";"BCF";"63";"TBD";"0";"BCM";"0";"MTO";"279";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2004";"02004";"1";"0";"MT";"0";"BCF";"61";"TBD";"0";"BCM";"0";"MTO";"271";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2005";"02005";"1";"0";"MT";"0";"BCF";"62";"TBD";"0";"BCM";"0";"MTO";"274";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2006";"02006";"1";"0";"MT";"0";"BCF";"66";"TBD";"0";"BCM";"0";"MTO";"292";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2007";"02007";"1";"0";"MT";"0";"BCF";"57";"TBD";"0";"BCM";"0";"MTO";"25";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2008";"02008";"1";"0";"MT";"0";"BCF";"58";"TBD";"0";"BCM";"0";"MTO";"257";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2009";"02009";"1";"0";"MT";"0";"BCF";"63";"TBD";"0";"BCM";"0";"MTO";"276";"TWH"
"North America";"NA";"HEL";"HEL";"Renewable";"RE";"NA/NA/US";"NA   NA   US";"NA";"NA";"2010";"02010";"1";"0";"MT";"0";"BCF";"59";"TBD";"0";"BCM";"0";"MTO";"260";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1972";"01972";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1973";"01973";"1";"0";"MT";"0";"BCF";"0";"TBD";"2";"BCM";"2";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1974";"01974";"1";"0";"MT";"0";"BCF";"0";"TBD";"2";"BCM";"2";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"3";"BCM";"3";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"4";"BCM";"3";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"4";"BCM";"3";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1978";"01978";"1";"0";"MT";"1";"BCF";"0";"TBD";"6";"BCM";"5";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1979";"01979";"1";"0";"MT";"1";"BCF";"0";"TBD";"8";"BCM";"8";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1980";"01980";"1";"0";"MT";"1";"BCF";"0";"TBD";"11";"BCM";"10";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1981";"01981";"1";"0";"MT";"1";"BCF";"0";"TBD";"15";"BCM";"13";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1982";"01982";"1";"0";"MT";"2";"BCF";"0";"TBD";"17";"BCM";"15";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1983";"01983";"1";"0";"MT";"2";"BCF";"0";"TBD";"18";"BCM";"17";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1984";"01984";"1";"0";"MT";"2";"BCF";"0";"TBD";"16";"BCM";"15";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1985";"01985";"1";"0";"MT";"2";"BCF";"0";"TBD";"16";"BCM";"14";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1986";"01986";"1";"0";"MT";"2";"BCF";"0";"TBD";"18";"BCM";"16";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1987";"01987";"1";"0";"MT";"2";"BCF";"0";"TBD";"18";"BCM";"16";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1988";"01988";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1989";"01989";"1";"0";"MT";"2";"BCF";"0";"TBD";"19";"BCM";"17";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1990";"01990";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1991";"01991";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1992";"01992";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1993";"01993";"1";"0";"MT";"2";"BCF";"0";"TBD";"19";"BCM";"17";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1994";"01994";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1995";"01995";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1996";"01996";"1";"0";"MT";"2";"BCF";"0";"TBD";"22";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1997";"01997";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1998";"01998";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"1999";"01999";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2000";"02000";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2001";"02001";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2002";"02002";"1";"0";"MT";"2";"BCF";"0";"TBD";"20";"BCM";"18";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2003";"02003";"1";"0";"MT";"2";"BCF";"0";"TBD";"21";"BCM";"19";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2004";"02004";"1";"0";"MT";"2";"BCF";"0";"TBD";"22";"BCM";"20";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2005";"02005";"1";"0";"MT";"2";"BCF";"0";"TBD";"23";"BCM";"21";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2006";"02006";"1";"0";"MT";"2";"BCF";"0";"TBD";"24";"BCM";"21";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2007";"02007";"1";"0";"MT";"2";"BCF";"0";"TBD";"24";"BCM";"22";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2008";"02008";"1";"0";"MT";"2";"BCF";"0";"TBD";"25";"BCM";"23";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2009";"02009";"1";"0";"MT";"3";"BCF";"0";"TBD";"27";"BCM";"25";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Algeria";"AF   NA   Algeria";"AF";"AF";"2010";"02010";"1";"0";"MT";"3";"BCF";"0";"TBD";"29";"BCM";"26";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1972";"01972";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1973";"01973";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1974";"01974";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1978";"01978";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1979";"01979";"1";"0";"MT";"0";"BCF";"0";"TBD";"1";"BCM";"1";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1980";"01980";"1";"0";"MT";"0";"BCF";"0";"TBD";"2";"BCM";"2";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1981";"01981";"1";"0";"MT";"0";"BCF";"0";"TBD";"2";"BCM";"2";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1982";"01982";"1";"0";"MT";"0";"BCF";"0";"TBD";"3";"BCM";"2";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1983";"01983";"1";"0";"MT";"0";"BCF";"0";"TBD";"3";"BCM";"3";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1984";"01984";"1";"0";"MT";"0";"BCF";"0";"TBD";"4";"BCM";"4";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1985";"01985";"1";"0";"MT";"0";"BCF";"0";"TBD";"5";"BCM";"4";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1986";"01986";"1";"0";"MT";"1";"BCF";"0";"TBD";"6";"BCM";"5";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1987";"01987";"1";"0";"MT";"1";"BCF";"0";"TBD";"6";"BCM";"6";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1988";"01988";"1";"0";"MT";"1";"BCF";"0";"TBD";"7";"BCM";"6";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1989";"01989";"1";"0";"MT";"1";"BCF";"0";"TBD";"8";"BCM";"7";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1990";"01990";"1";"0";"MT";"1";"BCF";"0";"TBD";"8";"BCM";"7";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1991";"01991";"1";"0";"MT";"1";"BCF";"0";"TBD";"9";"BCM";"8";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1992";"01992";"1";"0";"MT";"1";"BCF";"0";"TBD";"10";"BCM";"9";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1993";"01993";"1";"0";"MT";"1";"BCF";"0";"TBD";"11";"BCM";"10";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1994";"01994";"1";"0";"MT";"1";"BCF";"0";"TBD";"12";"BCM";"11";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1995";"01995";"1";"0";"MT";"1";"BCF";"0";"TBD";"13";"BCM";"11";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1996";"01996";"1";"0";"MT";"1";"BCF";"0";"TBD";"13";"BCM";"12";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1997";"01997";"1";"0";"MT";"1";"BCF";"0";"TBD";"13";"BCM";"12";"MTO";"0";"TWH"
"North America";"NA";"Natural Gas";"NGS";"Non Renewable";"NR";"AF/NA/Egypt";"AF   NA   Egypt";"AF";"AF";"1998";"01998";"1";"0";"MT";"1";"BCF";"0";"TBD";"14";"BCM";"12";"MTO";"0";"TWH"
